Time (min)	Step (s)	Value (pA)
0.927583	0.1	32.068900
0.929250	0.1	31.167440
0.930917	0.1	30.320940
0.932583	0.1	29.471370
0.934583	0.12	28.633790
0.936250	0.1	27.846740
0.937983	0.104	27.116700
0.939583	0.096	26.439440
0.941250	0.1	25.791100
0.942917	0.1	24.973630
0.944583	0.1	24.066060
0.946317	0.104	23.381660
0.947917	0.096	23.000770
0.949583	0.1	22.815540
0.951283	0.102	22.672840
0.952950	0.1	22.456310
0.954617	0.1	22.175730
0.956283	0.1	21.910040
0.957950	0.1	21.704530
0.959617	0.1	21.498390
0.961283	0.1	21.177340
0.962950	0.1	20.834910
0.964617	0.1	20.476540
0.966650	0.122	20.120350
0.968300	0.099	19.903960
0.969950	0.099	19.816410
0.971633	0.101	19.671190
0.973300	0.1	19.381200
0.974967	0.1	19.107050
0.976617	0.099	18.976650
0.978300	0.101	18.884360
0.979950	0.099	18.634560
0.981633	0.101	18.237900
0.983283	0.099	17.790300
0.984967	0.101	17.466810
0.986617	0.099	17.338590
0.988300	0.101	17.373330
0.989950	0.099	17.472210
0.991633	0.101	17.508580
0.993283	0.099	17.442390
0.994967	0.101	17.304080
0.996617	0.099	17.123020
0.998300	0.101	16.952160
1.000283	0.119	16.844580
1.001933	0.099	16.787080
1.003600	0.1	16.605610
1.005267	0.1	16.200350
1.006933	0.1	15.823160
1.008600	0.1	15.663930
1.010267	0.1	15.693820
1.011933	0.1	15.801920
1.013600	0.1	15.913540
1.015267	0.1	16.018890
1.016933	0.1	16.064460
1.018583	0.099	15.963590
1.020250	0.1	15.766720
1.021917	0.1	15.579980
1.023583	0.1	15.446600
1.025250	0.1	15.375670
1.026917	0.1	15.368180
1.028583	0.1	15.336890
1.030250	0.1	15.229420
1.031917	0.1	15.058740
1.033917	0.12	14.822560
1.035583	0.1	14.514060
1.037283	0.102	14.194350
1.038917	0.098	13.995080
1.040583	0.1	13.994940
1.042250	0.1	14.160430
1.043917	0.1	14.407670
1.045583	0.1	14.576680
1.047250	0.1	14.568710
1.048917	0.1	14.401360
1.050583	0.1	14.193530
1.052250	0.1	14.116620
1.053917	0.1	14.165140
1.055583	0.1	14.226690
1.057250	0.1	14.193570
1.058917	0.1	14.029880
1.060583	0.1	13.790980
1.062250	0.1	13.629860
1.063917	0.1	13.602810
1.065583	0.1	13.657090
1.067583	0.12	13.688640
1.069250	0.1	13.594200
1.070950	0.102	13.428590
1.072583	0.098	13.328170
1.074250	0.1	13.304300
1.075917	0.1	13.271160
1.077583	0.1	13.208270
1.079250	0.1	13.121920
1.080917	0.1	12.971010
1.082583	0.1	12.815250
1.084250	0.1	12.755810
1.085917	0.1	12.770070
1.087583	0.1	12.761750
1.089250	0.1	12.680430
1.090917	0.1	12.532010
1.092583	0.1	12.338990
1.094250	0.1	12.226450
1.095917	0.1	12.239100
1.097583	0.1	12.361730
1.099250	0.1	12.525890
1.101267	0.121	12.612370
1.102917	0.099	12.568130
1.104617	0.102	12.454900
1.106283	0.1	12.344150
1.107917	0.098	12.235080
1.109583	0.1	12.098730
1.111250	0.1	11.934400
1.112917	0.1	11.783110
1.114583	0.1	11.685110
1.116250	0.1	11.678330
1.117917	0.1	11.711230
1.119583	0.1	11.718760
1.121250	0.1	11.699880
1.122917	0.1	11.627550
1.124583	0.1	11.507980
1.126250	0.1	11.424150
1.127917	0.1	11.401980
1.129583	0.1	11.415310
1.131250	0.1	11.436310
1.132917	0.1	11.431690
1.134917	0.12	11.424910
1.136583	0.1	11.415140
1.138250	0.1	11.330070
1.139917	0.1	11.168850
1.141583	0.1	11.012280
1.143250	0.1	10.918290
1.144917	0.1	10.853620
1.146583	0.1	10.784700
1.148250	0.1	10.704940
1.149917	0.1	10.614080
